Name	Length	EffectiveLength	TPM	NumReads
FBgn0066365	2784.15	2610.59	0.000164	0.003
FBgn0039863	5861.19	5687.63	37.6835	1648
FBgn0037721	832.03	658.673	1.77704	9
FBgn0036459	2408	2234.44	0	0
FBgn0038291	1731	1557.44	14.5299	174
FBgn0001114	3261.09	3087.53	1020.33	24223
FBgn0262894	324	150.937	0	0
FBgn0015772	4865.01	4691.45	14.1934	512
FBgn0030873	1721.56	1548	92.9162	1105.95
FBgn0086675	6911.1	6737.54	0.231259	11.981
FBgn0038223	4302.63	4129.07	11.0917	352.149
FBgn0027081	2320.48	2146.92	217.593	3592
FBgn0043458	3245.11	3071.55	62.7821	1482.75
FBgn0262010	471	297.826	0	0
FBgn0259963	337	163.931	0	0
FBgn0010238	2156	1982.44	107.327	1636
FBgn0034184	2949.74	2776.18	33.5422	716
FBgn0000018	1794	1620.44	22.8737	285
FBgn0032809	910	736.613	1.05934	6
FBgn0036605	513	339.799	0	0
FBgn0052280	1136.32	962.755	36.3293	268.935
FBgn0000055	1118.32	944.757	0.177919	1.293
FBgn0033657	3918	3744.44	0.069465	2
FBgn0035421	1684	1510.44	22.2148	258
FBgn0030666	1628.58	1455.02	1.16414	13.024
FBgn0011202	4199.05	4025.49	38.0262	1177
FBgn0050091	1681	1507.44	0	0
FBgn0033260	3372.74	3199.18	35.8961	883
FBgn0283427	8584.36	8410.8	949.616	61413
FBgn0033740	2222.11	2048.54	19.6173	309
FBgn0011725	2797.84	2624.28	28.0558	566.118
FBgn0034377	761	587.681	0.221301	1
FBgn0284248	680.991	507.7	791.547	3090
FBgn0040674	712.5	539.207	0	0
FBgn0036323	1637	1463.44	0	0
FBgn0038260	1973	1799.44	2.0237	28
FBgn0034617	1987	1813.44	13.9131	194
FBgn0262018	7550.68	7377.12	0.017629	1
FBgn0031873	840	666.639	25.3617	130
FBgn0032366	866	692.624	0	0
FBgn0035241	4682.9	4509.33	0.725451	25.153
FBgn0260049	2269.38	2095.82	169.47	2731
FBgn0015558	4413.68	4240.12	0.680564	22.189
FBgn0267875	162	12.819	0	0
FBgn0003870	4188.11	4014.55	32.6208	1006.95
FBgn0053061	1277.9	1104.34	0.117767	1
FBgn0041181	4928	4754.44	0	0
FBgn0039778	933	759.61	0.171212	1
FBgn0014455	1597.47	1423.91	253.346	2773.78
FBgn0030462	936.667	763.268	0	0
FBgn0051832	762	588.68	0.662776	3
FBgn0000259	1591.93	1418.43	119.535	1303.7
FBgn0261581	585.89	412.656	0.315164	1
FBgn0039271	836	662.643	10.7946	55
FBgn0031463	1194	1020.44	0	0
FBgn0014006	4626.81	4453.25	31.8912	1092
FBgn0037150	1456	1282.44	11.5609	114
FBgn0030294	1628	1454.44	14.4859	162
FBgn0036039	1941.35	1767.79	15.4494	210
FBgn0029676	2020.4	1846.84	68.1568	967.861
FBgn0037475	1444.5	1270.94	0	0
FBgn0052076	1529	1355.44	29.9364	312
FBgn0058354	1400	1226.44	4.41528	41.637
FBgn0033738	3638.19	3464.63	42.6217	1135.43
FBgn0064126	1577.8	1404.24	44.6431	482.026
FBgn0039115	970	796.586	21.0217	128.758
FBgn0010356	2362	2188.44	19.3141	325
FBgn0051100	2432.78	2259.22	0.172698	3
FBgn0263249	318	144.939	0	0
FBgn0039635	1178.26	1004.76	186.131	1438
FBgn0050010	744.973	571.656	3.64008	16
FBgn0034495	1429	1255.44	17.8143	171.965
FBgn0005617	3827.44	3653.88	29.5782	831
FBgn0030703	1436.92	1263.36	111.899	1087
FBgn0036574	4008.76	3835.2	17.3199	510.751
FBgn0038742	1418	1244.44	72.4244	693
FBgn0003162	1649.2	1475.64	6.52193	74
FBgn0046999	672	498.711	0	0
FBgn0037345	831	657.648	17.0071	86
FBgn0037050	1501.45	1327.88	9.02422	92.14
FBgn0029783	1123.25	949.685	9.03836	66
FBgn0261269	3730.5	3556.94	5.44797	149
FBgn0264270	2229.14	2055.58	48.2125	762.024
FBgn0259822	4758.24	4584.68	0.028368	1.001
FBgn0034035	1562	1388.44	29.3186	313
FBgn0039270	868	694.624	12.3572	66
FBgn0031626	1990	1816.44	0	0
FBgn0051324	1979.24	1805.68	57.6648	800.619
FBgn0260858	1469	1295.44	44.575	444
FBgn0031874	1802	1628.44	6.23367	78.053
FBgn0262719	7923.37	7749.81	0.335633	20
FBgn0082831	6728.76	6555.2	32.3192	1629
FBgn0259239	3743.62	3570.06	0.218575	6
FBgn0036146	755	581.686	4.02447	18
FBgn0035073	3322	3148.44	17.2512	417.629
FBgn0020371	789	615.668	0	0
FBgn0032845	1541.8	1368.24	6.95885	73.211
FBgn0283651	4285.89	4112.33	1.13926	36.024
FBgn0267824	2632	2458.44	36.0786	682
FBgn0069973	898.546	725.161	16.8585	94
FBgn0036301	1709	1535.44	15.2027	179.485
FBgn0265048	4744	4570.44	173.693	6104
FBgn0261057	237.5	64.5795	0	0
FBgn0052564	1448	1274.44	0	0
FBgn0030797	1081.98	908.572	12.8009	89.428
FBgn0001296	2223.99	2050.42	3.1714	50
FBgn0259972	706	532.689	0	0
FBgn0053986	871	697.623	0	0
FBgn0032435	2743	2569.44	0.101232	2
FBgn0033905	1147.54	973.979	20.5635	154
FBgn0029539	639.5	466.221	0	0
FBgn0030502	2962.08	2788.52	77.4678	1661
FBgn0032554	1230	1056.53	0	0
FBgn0036410	2269.87	2096.31	0.744477	12
FBgn0025390	6268.54	6094.98	4.20308	196.977
FBgn0038394	1047	873.439	0.744496	5
FBgn0029715	1081.95	908.39	69.1512	483
FBgn0034911	6361	6187.44	0.252229	12
FBgn0026063	2066	1892.44	0.537066	7.815
FBgn0032375	787.601	614.27	0.211722	1
FBgn0033665	1878	1704.44	10.072	132
FBgn0085380	3223	3049.44	0	0
FBgn0037493	813	639.656	0	0
FBgn0053701	315	141.941	0	0
FBgn0032189	1259	1085.44	11.7421	98
FBgn0033726	683	509.707	0	0
FBgn0037526	2097.77	1924.21	7.89841	116.86
FBgn0028902	2092.63	1919.07	0.271077	4
FBgn0050289	1164	990.439	0.13131	1
FBgn0038131	1100	926.439	0	0
FBgn0004910	1837	1663.48	0	0
FBgn0037715	1028.63	855.07	24.1836	159
FBgn0038151	1571	1397.44	0	0
FBgn0005391	1582.65	1409.09	0.369186	4
FBgn0265416	6903	6729.44	0.038854	2.01
FBgn0033115	1351.45	1177.88	15.4579	140
FBgn0029587	2628.96	2455.4	1.32798	25.072
FBgn0034300	5039.49	4865.93	14.9942	561
FBgn0265464	2788	2614.44	6.5663	132
FBgn0036112	761	587.681	0	0
FBgn0262730	8145.2	7971.64	28.1885	1727.8
FBgn0262512	659	485.713	96.6613	361
FBgn0015279	4403.2	4229.64	58.5757	1905
FBgn0039831	2857.64	2684.08	65.2475	1346.59
FBgn0261673	1877.68	1704.12	6.94492	91.001
FBgn0026570	1229.08	1055.52	50.0246	406
FBgn0031574	3470.8	3297.24	6.66594	169
FBgn0036761	1791.92	1618.36	52.1548	649
FBgn0085385	5875	5701.44	0.01158	0.508
FBgn0027296	1984.17	1810.61	10.7743	150
FBgn0033259	2863	2689.44	30.7553	636
FBgn0033616	1893	1719.44	9.75727	129
FBgn0030224	1034	860.439	0	0
FBgn0016685	917.097	743.707	349.921	2001
FBgn0003888	2516.76	2343.19	355.27	6400.91
FBgn0025381	2139.74	1966.18	359.66	5437.4
FBgn0052667	368	194.918	1.33445	2
FBgn0031771	1555.08	1381.52	114.94	1220.97
FBgn0042133	1168	994.439	4.57736	35
FBgn0028546	1069.15	895.591	86.8394	597.999
FBgn0037620	1159	985.439	2.50755	19
FBgn0086710	477.181	304	2912.55	6808.02
FBgn0036028	1427	1253.44	10.4796	101
FBgn0000046	1667.14	1493.58	2.28158	26.203
FBgn0034568	3382.28	3208.72	0.283721	7
FBgn0035464	2240	2066.44	53.8107	855
FBgn0032331	1716	1542.44	0.168635	2
FBgn0261380	1356	1182.44	21.7777	198
FBgn0039196	1506	1332.44	0	0
FBgn0051683	1870.67	1697.11	3.45964	45.145
FBgn0011754	2845.36	2671.8	25.3336	520.445
FBgn0003250	1349	1175.44	0.110643	1
FBgn0028872	1850.33	1676.77	0	0
FBgn0003975	3463	3289.44	0.276759	7
FBgn0040751	379	205.913	27.1588	43
FBgn0039958	2052.47	1878.91	32.4141	468.289
FBgn0034201	1441.5	1268.14	0	0
FBgn0032390	844.71	671.347	60.4412	312
FBgn0031144	1998.75	1825.19	38.8342	545
FBgn0037481	943	769.609	21.9684	130
FBgn0033457	1055.75	882.193	25.2091	171
FBgn0037974	1199.12	1025.56	19.5126	153.868
FBgn0038033	1754	1580.44	0.099112	1.204
FBgn0029689	2699	2525.44	12.5655	244
FBgn0036784	2074	1900.44	0	0
FBgn0085458	750	576.686	0	0
FBgn0033787	1096.75	923.191	5.77587	41
FBgn0031955	5713.38	5539.82	0.070429	3
FBgn0054011	1090	916.439	0	0
FBgn0051092	4034.1	3860.54	7.19862	213.685
FBgn0003218	5102.65	4929.09	16.5698	628.002
FBgn0029687	2574.53	2400.97	77.3571	1428.11
FBgn0033460	4649.03	4475.47	52.8009	1817
FBgn0039664	1359.25	1185.69	9.64774	87.957
FBgn0037802	1114	940.439	6.91456	50
FBgn0014002	2080.21	1906.65	908.79	13323.2
FBgn0051454	1736	1562.44	0.499429	6
FBgn0046886	1227	1053.44	0	0
FBgn0261060	329	155.935	0	0
FBgn0039349	1860.53	1686.97	20.1986	261.999
FBgn0036230	922.5	749.111	0	0
FBgn0085599	1023	849.439	8.22307	53.708
FBgn0030292	477	303.819	67.6343	158
FBgn0039132	1012.51	839.032	62.0021	400
FBgn0032790	1215	1041.44	14.486	116
FBgn0029996	2543.53	2369.97	37.4281	682.05
FBgn0264830	262	88.979	0	0
FBgn0083972	706	532.702	2.68555	11
FBgn0052221	1606	1432.44	11.7122	129
FBgn0061209	595	421.764	0.100479	0.326
FBgn0019938	5078	4904.44	30.787	1161
FBgn0029920	757	583.686	0	0
FBgn0259728	885	711.62	9.73404	53.262
FBgn0052732	2189	2015.44	16.6158	257.493
FBgn0030164	1289.75	1116.19	0	0
FBgn0033785	1900.55	1726.99	9.22906	122.552
FBgn0250839	1211	1037.44	0.125361	1
FBgn0267887	453	279.837	0.000167	0
FBgn0267365	936	762.61	28.6505	168
FBgn0032150	1013.95	840.49	4.95157	32
FBgn0035360	1715.04	1541.48	1.18118	14
FBgn0035833	3722	3548.44	15.9433	435
FBgn0034849	776.553	603.23	62.0112	287.626
FBgn0035041	2875.18	2701.61	0.278768	5.791
FBgn0037067	876	702.621	0	0
FBgn0263197	5846.11	5672.55	77.013	3359.06
FBgn0033724	638.571	465.297	43.6033	156
FBgn0265201	476	302.82	0.916819	2.135
FBgn0031690	1727.79	1554.23	0.41839	5
FBgn0035009	576	402.77	0	0
FBgn0052601	967	793.59	0.236364	1.442
FBgn0033996	1959.05	1785.49	18.0643	248.001
FBgn0034437	2768	2594.44	0	0
FBgn0031247	748	574.688	24.196	106.918
FBgn0039552	649	475.715	0	0
FBgn0030990	2067.98	1894.42	108.195	1576
FBgn0015925	2001.77	1828.21	34.4306	484
FBgn0029959	1161.68	988.115	29.8775	227
FBgn0001276	727	553.696	25.3675	108
FBgn0036277	437	263.847	125.693	255
FBgn0052643	548	374.78	0	0
FBgn0263782	3818	3644.44	12.2935	344.494
FBgn0035695	4354.47	4180.91	0.124427	4
FBgn0034138	627.264	453.998	3625.5	12656
FBgn0035997	3213.19	3039.63	23.5325	550
FBgn0028541	2464.41	2290.85	68.5228	1207
FBgn0053666	666	492.711	0	0
FBgn0051860	2260.5	2086.94	0	0
FBgn0035312	1183	1009.44	15.6609	121.554
FBgn0036236	1075	901.439	0.000377	0.003
FBgn0259735	6470.81	6297.25	135.623	6566.9
FBgn0037094	3109.11	2935.55	43.3286	978
FBgn0051953	715	541.7	0.798236	3.325
FBgn0029523	2309	2135.44	1.51348	24.851
FBgn0035374	1144	970.439	68.8843	514
FBgn0034514	440	266.845	0	0
FBgn0038934	4898.35	4724.79	0.110153	4.002
FBgn0036360	2534	2360.44	0.110195	2
FBgn0014465	1564.11	1390.64	0.187042	2
FBgn0038471	1102	928.439	22.5527	161
FBgn0038047	1623	1449.44	3.40964	38
FBgn0064237	1495	1321.44	0	0
FBgn0032036	2396.91	2223.35	261.297	4467
FBgn0038207	740	566.691	0.229498	1
FBgn0259821	4494.01	4320.45	5.38827	179.001
FBgn0032084	1464.43	1290.87	2.61948	26
FBgn0014427	1176	1002.44	12.0656	93
FBgn0031257	2624.08	2450.52	60.6615	1143
FBgn0041094	2297.98	2124.42	68.8094	1123.99
FBgn0033988	2216	2042.44	33.3662	524
FBgn0001986	3585	3411.44	39.6098	1039
FBgn0032078	1989.4	1815.84	291.431	4069
FBgn0038551	1645	1471.44	27.9299	316
FBgn0000808	2015.7	1842.14	6.70698	95
FBgn0036895	3746	3572.44	0.036405	1
FBgn0266455	280	106.965	0	0
FBgn0031575	2306.34	2132.78	15.4579	253.496
FBgn0033880	1145	971.439	4.01634	30
FBgn0051661	1341	1167.44	0	0
FBgn0283476	12442	12268.4	0.042403	4
FBgn0032882	1961	1787.44	44.2618	608.324
FBgn0025700	891.934	718.551	155.113	857
FBgn0039811	514	340.798	0	0
FBgn0086447	409.461	236.343	37.9531	68.971
FBgn0000463	4625.7	4452.14	0.058965	2.018
FBgn0034748	1924	1750.44	18.5705	249.946
FBgn0042138	1245.21	1071.65	89.5631	738
FBgn0017556	1210.78	1037.22	0.000118	0
FBgn0267423	640	466.723	0	0
FBgn0052843	3276.48	3102.92	0.041914	1
FBgn0250827	860	686.626	0.757644	4
FBgn0023536	2345	2171.44	4.3722	73
FBgn0263236	3130.76	2957.2	1.18743	27
FBgn0039379	1894	1720.44	41.6522	551
FBgn0263842	318	144.939	0	0
FBgn0259676	1753	1579.44	23.5499	286
FBgn0050005	887	713.62	32.4839	178.242
FBgn0036842	2795.87	2622.31	38.2876	772
FBgn0026718	1522.83	1349.26	5.39779	56
FBgn0034061	656	482.713	48.4963	180
FBgn0038877	2124	1950.44	31.7881	476.729
FBgn0262588	777	603.676	15.5115	72
FBgn0264979	1362.63	1189.07	12.25	112
FBgn0010772	3250.3	3076.73	30.0964	712
FBgn0034127	2103	1929.44	0.741458	11
FBgn0261850	2797	2623.44	24.9357	503
FBgn0037853	1642	1468.44	90.7806	1025
FBgn0038851	978	804.578	3.07122	19
FBgn0083942	556	382.778	0	0
FBgn0004915	1412.95	1239.39	43.2524	412.186
FBgn0265630	6016.58	5843.02	27.6223	1241
FBgn0034870	870	696.623	0	0
FBgn0036483	4136.63	3963.07	8.17133	249
FBgn0026869	6298.84	6125.28	32.8114	1545.35
FBgn0051404	981	807.574	0.161043	1
FBgn0050446	2303	2129.44	0.183224	3
FBgn0033020	669.474	496.185	0.262109	1
FBgn0036450	2644	2470.44	42.4839	807
FBgn0085479	1472	1298.44	0.400649	4
FBgn0037045	1081	907.439	7.59598	53
FBgn0030114	2666.59	2493.03	35.1608	673.999
FBgn0046685	2895	2721.44	52.1854	1092
FBgn0031951	1167.76	994.199	32.0979	245.372
FBgn0030310	739.458	566.142	388.916	1693
FBgn0032251	1051.01	877.451	8.74489	59
FBgn0036009	1497	1323.44	0	0
FBgn0039266	1549.38	1375.82	56.9062	602
FBgn0034194	1755.12	1581.55	26.8076	326
FBgn0004554	569.5	396.273	0	0
FBgn0003360	1729.7	1556.14	48.1122	575.678
FBgn0030320	3582.18	3408.62	21.2903	558
FBgn0261639	849	675.635	7.44977	38.702
FBgn0030812	4535.33	4361.77	46.5937	1562.66
FBgn0052091	2967	2793.44	1.6295	35
FBgn0039183	3117.24	2943.68	31.4126	711
FBgn0000299	5696.9	5523.34	1253.16	53221
FBgn0004892	2611	2437.44	0	0
FBgn0038602	615	441.753	0	0
FBgn0037260	1785	1611.44	0.565487	7.007
FBgn0052668	2676	2502.44	0.831537	16
FBgn0001250	5715.55	5541.99	0.684078	29.151
FBgn0036795	1548	1374.44	0	0
FBgn0015321	1149.38	975.823	64.9057	487
FBgn0030202	348	174.926	0	0
FBgn0030244	980.299	806.831	1.12978	7.009
FBgn0039501	2472	2298.44	6.90322	122
FBgn0038127	935	761.61	0	0
FBgn0003129	2566	2392.44	0.05451	1.003
FBgn0033100	557.634	384.409	41.6137	123
FBgn0030832	708	534.702	0	0
FBgn0264738	1067	893.439	0	0
FBgn0036302	2246.51	2072.95	62.8643	1002
FBgn0011205	1927.75	1754.19	57.942	781.529
FBgn0028700	1278.66	1105.1	35.161	298.77
FBgn0039927	3402.85	3229.29	7.25542	180.154
FBgn0038079	719.667	546.367	0	0
FBgn0040066	1666.61	1493.05	51.6543	593
FBgn0030833	3848.53	3674.97	4.42365	125
FBgn0036656	1325.41	1151.89	1.70483	15.099
FBgn0053531	4554.17	4380.61	0.059378	2
FBgn0033982	2550.18	2376.62	0.500408	9.144
FBgn0085237	380	206.912	0	0
FBgn0052086	1524	1350.44	0	0
FBgn0284247	12278.7	12105.2	0.010744	1
FBgn0039434	1030	856.439	0.151855	1
FBgn0051933	2076	1902.44	0	0
FBgn0038830	670	496.711	18.5927	71.01
FBgn0035294	1682	1508.44	76.1408	883.12
FBgn0040793	417	243.872	524.224	983
FBgn0014179	2042	1868.44	0	0
FBgn0031145	851.076	677.744	265.061	1381.29
FBgn0033234	1996.27	1822.71	0.717739	10.06
FBgn0040343	583.674	410.436	0.31687	1
FBgn0050491	1109.38	935.817	4.19305	30.172
FBgn0034420	3234.75	3061.19	127.412	2999
FBgn0054008	715	541.7	7.71593	32.138
FBgn0037297	1606.6	1433.04	18.4231	203
FBgn0031725	2661.5	2487.94	0	0
FBgn0039307	1248	1074.44	0.121044	1
FBgn0035435	1103	929.439	8.81546	63
FBgn0013810	12202	12028.4	4.13028	382
FBgn0003963	4713.76	4540.2	89.0364	3108.26
FBgn0030494	858	684.627	0	0
FBgn0039055	3473	3299.44	30.7454	780
FBgn0040308	1038.43	864.871	89.7735	597
FBgn0039620	2274	2100.44	0.990684	16
FBgn0015765	1455.93	1282.37	16.531	163
FBgn0031270	714.47	541.166	3.84516	16
FBgn0029795	1583.12	1409.56	1.47626	16
FBgn0030049	4139.51	3965.95	61.3913	1872.1
FBgn0052702	11349	11175.4	6.40064	550
FBgn0032938	3660.39	3486.83	45.6164	1223
FBgn0037760	4632.15	4458.59	35.5575	1219
FBgn0259832	474	300.823	14.3896	33.284
FBgn0020440	4594.02	4420.45	14.8858	505.957
FBgn0004590	639	465.724	0	0
FBgn0024941	3532.13	3358.57	0.120599	3.115
FBgn0035084	1417.2	1243.64	7.7688	74.289
FBgn0038752	2194	2020.44	0	0
FBgn0051643	2889.28	2715.72	0.048001	1.002
FBgn0030746	3804.38	3630.81	0.788032	22
FBgn0015714	1560.45	1386.89	61.686	657.815
FBgn0037506	1426	1252.44	0.311523	3
FBgn0266977	516	342.798	0	0
FBgn0035077	1165	991.439	0.135638	1.034
FBgn0053109	1025	851.439	0	0
FBgn0002933	523	349.79	0	0
FBgn0085331	825	651.651	0	0
FBgn0261584	1761.11	1587.55	3.4407	42
FBgn0033362	2036.73	1863.17	5.23521	74.999
FBgn0030575	1375.48	1201.92	5.7349	53
FBgn0015572	1749	1575.44	1.23827	15
FBgn0013276	2375	2201.44	12.1291	205.31
FBgn0032613	2123	1949.44	19.0134	285
FBgn0036225	1146	972.439	0	0
FBgn0052208	514	340.798	0.017715	0.046
FBgn0017567	819	645.656	157.115	780
FBgn0014388	3426.89	3253.33	570.187	14263.3
FBgn0046763	1934	1760.44	86.8783	1176
FBgn0037061	627	453.734	27.8033	97
FBgn0030941	2416.31	2242.75	58.3947	1007
FBgn0029809	1433	1259.44	0	0
FBgn0053120	2301	2127.44	1.83396	30
FBgn0015614	1219.78	1046.22	88.4521	711.549
FBgn0033498	1268	1094.44	0.118832	1
FBgn0022224	396	222.895	52.5129	90
FBgn0033729	794.5	621.111	0	0
FBgn0260453	2030.45	1856.89	0.140077	2
FBgn0039160	1362	1188.44	66.3327	606.149
FBgn0032750	1371	1197.44	9.44911	87
FBgn0262738	7028.16	6854.6	18.1005	954.001
FBgn0033979	1742.76	1569.2	0.663036	8
FBgn0032651	1360	1186.44	0	0
FBgn0050376	941	767.609	0	0
FBgn0039495	1455	1281.44	0	0
