Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBgn0261842	61	20	43	143	62	92	31	31	61	73	87	113	65.94	41	91	2.229	1.156	3.915	9.03342302694199e-05	0.00104357655408269	0.045	0.0441	0.0443	0.0443	TRUE	NA
FBgn0039651	84	44	35	181	84	82	42	69	50	92	117	101	78.54	54	103	1.966	0.975	3.906	9.38250776444872e-05	0.00107971384454287	0	0.0378	0.03	0.03	TRUE	NA
FBgn0037848	1004	368	414	1433	537	590	506	575	590	731	751	723	645.94	557	735	1.329	0.41	3.904	9.47523858037506e-05	0.00108758201186053	0	0.0086	0.0063	0.0063	TRUE	NA
FBgn0035710	20	3	5	61	22	25	10	5	7	31	31	31	19.07	7	31	4.063	2.023	3.896	9.79822971897976e-05	0.00112151139048937	0	0.1414	0.1072	0.1072	TRUE	NA
FBgn0030053	737	293	334	958	448	517	371	458	476	489	627	634	508.97	435	583	1.337	0.419	3.889	0.000100656485235453	0.0011479724305908	0	0.0097	0.0063	0.0063	TRUE	NA
FBgn0027885	5007	1356	1416	6185	1794	2023	2522	2119	2018	3154	2509	2480	2466.89	2220	2714	1.222	0.289	3.886	0.000101789036599021	0.00115793133354045	1e-04	0.0056	0.0035	0.0035	TRUE	NA
FBgn0003943	24248	8613	9526	28766	11370	12842	12213	13461	13574	14669	15902	15740	14259.75	13083	15437	1.181	0.24	3.882	0.000103696919469806	0.00117813421229691	0	0.0047	0.0027	0.0027	TRUE	NA
FBgn0266421	824	187	269	1181	364	368	415	292	383	602	509	451	442.16	363	521	1.43	0.516	3.877	0.000105592713048801	0.00119662808061649	0.0093	0.0104	0.0102	0.0102	TRUE	NA
FBgn0020249	1441	580	730	2095	881	967	726	906	1040	1068	1232	1185	1026.36	891	1162	1.318	0.399	3.876	0.000106264880155477	0.00120144077147937	0.0055	0.0071	0.0066	0.0066	TRUE	NA
FBgn0053558	5668	1827	1709	6364	2815	2912	2855	2855	2435	3245	3937	3569	3149.46	2715	3584	1.315	0.396	3.876	0.00010639862468517	0.00120144077147937	0.0112	0.0054	0.0072	0.0072	TRUE	NA
FBgn0035113	194	60	66	296	117	135	98	94	94	151	164	165	127.6	95	160	1.666	0.736	3.863	0.00011195253437475	0.00125752972574404	0	0.025	0.0174	0.0174	TRUE	NA
FBgn0038804	172	50	61	256	115	124	87	78	87	131	161	152	115.84	84	148	1.728	0.789	3.863	0.000112166605246901	0.00125835148851109	0	0.0271	0.0203	0.0203	TRUE	NA
FBgn0035285	1815	494	570	2271	746	807	914	772	812	1158	1043	989	948.16	833	1063	1.276	0.352	3.862	0.000112617952248388	0.00126182975354843	0	0.0073	0.0048	0.0048	TRUE	NA
FBgn0053926	1318	485	582	1575	785	858	664	758	829	803	1098	1052	867.3	750	984	1.3	0.378	3.859	0.000113753403601644	0.00127295475458983	0.0017	0.0075	0.0057	0.0057	TRUE	NA
FBgn0051324	1569	569	571	2079	801	840	790	889	814	1060	1120	1030	950.52	831	1070	1.291	0.368	3.85	0.000117980602046243	0.00131695847034119	0.0014	0.0073	0.0054	0.0054	TRUE	NA
FBgn0261014	13122	5517	5930	15599	7380	8050	6609	8622	8450	7955	10322	9867	8637.33	7894	9381	1.19	0.251	3.85	0.000118314433592117	0.00131739138650574	3e-04	0.0048	0.0029	0.0029	TRUE	NA
FBgn0030966	372	134	158	460	266	288	187	209	225	235	372	353	263.59	207	320	1.498	0.583	3.84	0.000122828998508211	0.00135918581992357	0.0077	0.0144	0.0125	0.0125	TRUE	NA
FBgn0027945	395	95	99	557	150	220	199	148	141	284	210	270	208.66	163	255	1.563	0.644	3.818	0.000134434298542008	0.00147844616500016	0.009	0.017	0.015	0.015	TRUE	NA
FBgn0039590	2420	942	797	3108	1233	1433	1219	1472	1136	1585	1725	1756	1482.08	1276	1689	1.323	0.404	3.814	0.000136891599384082	0.00150177147727255	0.0099	0.0063	0.0074	0.0074	TRUE	NA
FBgn0028692	6065	2428	2567	7052	3203	3709	3055	3795	3658	3596	4480	4546	3854.82	3503	4207	1.199	0.262	3.804	0.000142477586842955	0.00155731315851602	1e-04	0.0052	0.0031	0.0031	TRUE	NA
FBgn0046214	7975	2882	3075	9056	3982	4379	4017	4504	4382	4618	5569	5367	4742.82	4301	5185	1.202	0.266	3.791	0.000149926455910781	0.00163472924454612	7e-04	0.0051	0.0033	0.0033	TRUE	NA
FBgn0039696	1181	394	451	1430	606	687	595	616	643	729	848	842	712.01	618	806	1.298	0.376	3.785	0.000153446415866321	0.00166903348804659	0	0.0082	0.0056	0.0056	TRUE	NA
FBgn0004872	1680	562	532	2629	805	766	846	878	758	1341	1126	939	981.32	827	1135	1.368	0.453	3.783	0.000154744467331115	0.00168110473633438	0.0137	0.0072	0.0091	0.0091	TRUE	NA
FBgn0020653	7743	3042	3474	8757	4274	4858	3900	4754	4950	4466	5978	5954	5000.28	4535	5466	1.2	0.263	3.779	0.00015736607506572	0.00170543574070009	6e-04	0.0051	0.0033	0.0033	TRUE	NA
FBgn0012037	1335	427	582	1757	678	859	672	667	829	896	948	1053	844.35	723	966	1.335	0.417	3.765	0.000166299485065716	0.00179788668479037	0.0073	0.0076	0.0075	0.0075	TRUE	NA
FBgn0023512	2113	984	1144	2598	1396	1574	1064	1538	1630	1325	1952	1929	1573.11	1411	1735	1.232	0.301	3.765	0.000166857145081059	0.00179955834006505	0	0.0062	0.0039	0.0039	TRUE	NA
FBgn0033032	553	139	156	826	225	237	279	217	222	421	315	290	290.74	239	342	1.429	0.515	3.765	0.000166815412369086	0.00179955834006505	0	0.0135	0.0096	0.0096	TRUE	NA
FBgn0039006	1071	359	366	1492	489	557	539	561	522	761	684	683	624.91	541	709	1.317	0.397	3.759	0.000170304098928439	0.00182570900772024	0	0.0087	0.0063	0.0063	TRUE	NA
FBgn0261989	11	6	3	74	17	17	6	9	4	38	24	21	16.92	6	28	4.513	2.174	3.754	0.000174103058968233	0.00186419702228576	0.0534	0.1587	0.134	0.134	TRUE	NA
FBgn0015245	13464	6175	7054	14944	8576	10351	6781	9650	10051	7621	11995	12687	9797.53	8827	10768	1.208	0.272	3.75	0.000176744740846984	0.00188569956483102	0.002	0.0048	0.0037	0.0037	TRUE	NA
FBgn0265274	69	17	26	140	50	59	35	27	37	71	70	72	52	33	71	2.154	1.107	3.734	0.000188198912111561	0.00199835467913941	0	0.0547	0.0399	0.0399	TRUE	NA
FBgn0030871	972	393	476	1260	645	652	490	614	678	643	902	799	687.63	594	781	1.314	0.394	3.73	0.000191447585503185	0.00203043579399458	0.0019	0.0083	0.0065	0.0065	TRUE	NA
FBgn0031688	42	5	16	116	40	30	21	8	23	59	56	37	33.94	17	51	2.901	1.537	3.725	0.000195547429739188	0.002069003018449	0.0728	0.0814	0.0802	0.0802	TRUE	NA
FBgn0010194	2148	653	719	2630	920	1027	1082	1021	1024	1341	1287	1259	1168.92	1042	1296	1.243	0.313	3.721	0.000198340770809322	0.00209359702520951	0	0.0068	0.0042	0.0042	TRUE	NA
FBgn0037580	3500	1273	1540	4237	1888	2051	1763	1989	2194	2161	2641	2514	2210.29	1982	2439	1.229	0.298	3.72	0.000199022333901742	0.00209831102921199	0.0013	0.0057	0.0041	0.0041	TRUE	NA
FBgn0033924	747	203	226	929	337	369	376	317	322	474	471	452	402.14	338	466	1.369	0.453	3.711	0.000206360449406376	0.00216799860376346	0	0.011	0.008	0.008	TRUE	NA
FBgn0000064	14102	5007	5231	15720	6619	7916	7103	7825	7454	8016	9258	9703	8226.27	7461	8992	1.202	0.265	3.699	0.000216117756508478	0.00225987302765891	0.0021	0.0048	0.0036	0.0036	TRUE	NA
FBgn0024277	11292	4233	4078	14182	5341	6017	5687	6615	5811	7232	7470	7375	6698.41	6038	7359	1.22	0.287	3.694	0.000221082785661144	0.00230638934106778	0.0029	0.0049	0.0042	0.0042	TRUE	NA
FBgn0053193	505	193	191	629	298	364	254	302	272	321	417	446	335.3	276	395	1.409	0.495	3.691	0.000223103131709711	0.00232475025223771	0.0034	0.0123	0.0097	0.0097	TRUE	NA
FBgn0032409	1476	537	569	1747	767	888	743	839	811	891	1073	1088	907.57	798	1017	1.268	0.343	3.691	0.000223434204909921	0.00232548653828157	0	0.0074	0.005	0.005	TRUE	NA
FBgn0032881	365	102	125	537	165	223	184	159	178	274	231	273	216.55	174	259	1.492	0.578	3.679	0.000234304675791462	0.00242449681902405	0	0.0166	0.0126	0.0126	TRUE	NA
FBgn0030026	272	128	164	473	199	260	137	200	234	241	278	319	234.82	190	279	1.507	0.591	3.673	0.00023927533441389	0.00246293443376981	0	0.0156	0.014	0.014	TRUE	NA
FBgn0030467	1423	462	554	1796	705	766	717	722	789	916	986	939	844.81	743	947	1.274	0.35	3.674	0.000238590653711755	0.00246293443376981	0	0.0076	0.0053	0.0053	TRUE	NA
FBgn0039538	148	52	48	220	92	134	75	81	68	112	129	164	104.88	75	135	1.771	0.824	3.674	0.000238324282593783	0.00246293443376981	0.0139	0.0294	0.0254	0.0254	TRUE	NA
FBgn0000150	13815	5414	6744	16765	8106	8646	6958	8461	9609	8549	11337	10597	9252.07	8343	10161	1.219	0.285	3.671	0.000241297855096865	0.00247962007596663	0.0034	0.0048	0.0042	0.0042	TRUE	NA
FBgn0285925	623	203	198	834	307	329	314	317	282	425	429	403	361.85	304	419	1.376	0.461	3.67	0.00024291683897863	0.00249052511145713	0	0.0117	0.0083	0.0083	TRUE	NA
FBgn0028684	1637	593	687	2160	833	945	825	927	979	1101	1165	1158	1025.83	910	1141	1.26	0.334	3.668	0.000244294210539588	0.00249890870574859	0	0.0071	0.0049	0.0049	TRUE	NA
FBgn0259741	34	13	12	102	35	32	17	20	17	52	49	39	32.45	18	47	2.62	1.39	3.663	0.00024885004960728	0.00254259833294395	0	0.0849	0.063	0.063	TRUE	NA
FBgn0035167	107	55	51	211	80	127	54	86	73	108	112	156	97.94	71	125	1.803	0.85	3.66	0.000252187192536358	0.00256495629766478	0	0.0312	0.0273	0.0273	TRUE	NA
FBgn0035148	2088	510	612	2476	758	929	1052	797	872	1263	1060	1139	1030.36	907	1154	1.273	0.348	3.657	0.000255601242533808	0.0025937716998033	0.0018	0.0071	0.0054	0.0054	TRUE	NA
FBgn0000147	553	204	274	841	352	367	279	319	390	429	492	450	393.13	329	457	1.401	0.487	3.656	0.000256651126159102	0.00259886236241987	0.0068	0.0112	0.01	0.01	TRUE	NA
FBgn0025574	789	227	230	1056	353	355	397	355	328	538	494	435	424.53	360	489	1.358	0.442	3.655	0.000256684950017281	0.00259886236241987	0	0.0107	0.0079	0.0079	TRUE	NA
FBgn0259683	253	55	68	374	116	122	127	86	97	191	162	150	135.46	103	168	1.613	0.689	3.643	0.000269289795874787	0.00272031434068083	0	0.0238	0.0173	0.0173	TRUE	NA
FBgn0052803	503	155	212	755	249	332	253	242	302	385	348	407	322.97	266	380	1.436	0.522	3.641	0.000271908457738896	0.00274056718691687	0.0077	0.0126	0.0114	0.0114	TRUE	NA
FBgn0263093	535	170	145	734	268	266	269	266	207	374	375	326	302.82	247	358	1.447	0.533	3.638	0.000274607523570269	0.00276153737103886	0.0068	0.0132	0.0118	0.0118	TRUE	NA
FBgn0043806	2523	806	985	3039	1155	1451	1271	1260	1404	1550	1615	1778	1479.58	1312	1648	1.255	0.327	3.636	0.000276775287276099	0.00277708237682648	0.0025	0.0063	0.0051	0.0051	TRUE	NA
FBgn0261811	7571	2891	2444	9863	3824	4003	3813	4518	3482	5030	5348	4906	4516.35	3938	5095	1.294	0.372	3.628	0.000285711043869123	0.00285711043869123	0.0121	0.0051	0.0073	0.0073	TRUE	NA
FBgn0003124	4236	1342	1440	5053	1801	2007	2134	2097	2052	2577	2519	2460	2306.38	2094	2519	1.203	0.266	3.626	0.000287479740984592	0.00287158175278792	0	0.0057	0.0034	0.0034	TRUE	NA
FBgn0035539	28	3	5	53	23	39	14	5	7	27	32	48	22.15	9	36	3.875	1.954	3.613	0.000302725909113475	0.00301040352826652	0.1783	0.1223	0.1369	0.1369	TRUE	NA
FBgn0024841	1401	414	487	1591	682	754	706	647	694	811	954	924	789.32	682	896	1.303	0.381	3.6	0.000318420169092423	0.00314893921372684	0.0043	0.0078	0.0067	0.0067	TRUE	NA
FBgn0029594	729	212	285	990	351	413	367	331	406	505	491	506	434.42	368	501	1.36	0.443	3.597	0.000321517049948252	0.00317253840446176	0.0015	0.0105	0.0084	0.0084	TRUE	NA
FBgn0015805	3133	1021	1195	3616	1527	1652	1578	1596	1703	1844	2136	2025	1813.47	1626	2002	1.227	0.295	3.595	0.000324078656132656	0.00318374301349243	0.0011	0.006	0.0043	0.0043	TRUE	NA
FBgn0039665	2726	1378	1504	3035	1927	2280	1373	2154	2143	1548	2695	2795	2117.83	1890	2346	1.224	0.291	3.596	0.000323691099747164	0.00318374301349243	0.0017	0.0058	0.0042	0.0042	TRUE	NA
FBgn0029676	2635	784	766	3562	968	1175	1327	1225	1091	1816	1354	1440	1375.72	1214	1537	1.263	0.337	3.592	0.000327814808878827	0.0032133767763863	0.0036	0.0064	0.0055	0.0055	TRUE	NA
FBgn0032699	3244	922	1009	3751	1257	1522	1634	1441	1438	1913	1758	1865	1674.81	1504	1845	1.226	0.294	3.59	0.000330464835395474	0.00323580151324735	0	0.0061	0.0042	0.0042	TRUE	NA
FBgn0086253	1192	413	429	1389	603	709	600	645	611	708	843	869	712.96	619	807	1.293	0.37	3.587	0.000334868196307154	0.00327174288076902	0.0019	0.0082	0.0062	0.0062	TRUE	NA
FBgn0033153	457	152	155	597	234	280	230	238	221	304	327	343	277.25	230	325	1.407	0.493	3.569	0.000357873718539025	0.00349269104541366	0	0.0139	0.0098	0.0098	TRUE	NA
FBgn0034997	8879	3200	3399	10015	4351	4763	4472	5001	4843	5107	6085	5838	5224.45	4772	5677	1.187	0.247	3.563	0.000366180465725374	0.00356596680362878	8e-04	0.005	0.0033	0.0033	TRUE	NA
FBgn0002031	4856	2073	2435	5920	2878	3180	2446	3240	3470	3019	4025	3898	3349.48	3052	3647	1.199	0.262	3.558	0.00037305182455765	0.0036210356448911	8e-04	0.0053	0.0036	0.0036	TRUE	NA
FBgn0024234	2648	1331	1412	3022	1858	2034	1334	2080	2012	1541	2599	2493	2009.75	1809	2211	1.213	0.278	3.551	0.000384093287813461	0.00371609215620174	6e-04	0.0058	0.0039	0.0039	TRUE	NA
FBgn0259935	82	32	23	175	61	58	41	50	33	89	85	71	61.62	41	82	1.999	0.999	3.546	0.000391299211178523	0.00377354422875184	6e-04	0.0469	0.0378	0.0378	TRUE	NA
FBgn0034523	479	153	193	786	242	269	241	239	275	401	338	330	304.06	252	356	1.427	0.513	3.544	0.000394671327884227	0.00379597776561305	0.0072	0.0131	0.0114	0.0114	TRUE	NA
FBgn0029970	228	70	70	336	113	151	115	109	100	171	158	185	139.74	108	171	1.582	0.661	3.536	0.000406895889991937	0.00390287894482062	0	0.0232	0.0172	0.0172	TRUE	NA
FBgn0037852	1363	416	474	1608	623	715	686	650	675	820	871	876	763.29	670	856	1.271	0.345	3.526	0.000422552554112545	0.00403570649732253	0	0.008	0.0055	0.0055	TRUE	NA
FBgn0266268	2634	845	1067	3018	1285	1642	1327	1321	1520	1539	1797	2013	1586.07	1389	1783	1.275	0.35	3.525	0.000423003502966841	0.00403570649732253	0.0079	0.0062	0.0064	0.0064	TRUE	NA
FBgn0034950	142	51	49	248	85	102	72	80	70	126	119	125	98.57	74	123	1.687	0.755	3.519	0.000433373221352025	0.00411267042154473	0	0.031	0.0217	0.0217	TRUE	NA
FBgn0259166	1099	499	496	1323	701	778	554	780	707	675	980	954	774.8	680	870	1.271	0.346	3.518	0.000435550047244072	0.00412456195322329	4e-04	0.0079	0.0056	0.0056	TRUE	NA
FBgn0028694	2685	891	1111	3162	1323	1555	1352	1392	1583	1612	1850	1906	1616.1	1442	1789	1.237	0.307	3.513	0.000443265335147446	0.00418874015118169	0.0024	0.0061	0.0048	0.0048	TRUE	NA
FBgn0050100	387	85	141	588	171	219	195	133	201	300	239	268	222.68	176	269	1.525	0.609	3.5	0.000465398368892151	0.00437474466758621	0.0184	0.0163	0.0167	0.0167	TRUE	NA
FBgn0037901	960	333	373	1195	500	545	484	520	531	609	699	668	585.35	512	659	1.284	0.361	3.492	0.000480313587721139	0.00450546254028337	0	0.009	0.0059	0.0059	TRUE	NA
FBgn0004597	437	161	188	667	232	294	220	252	268	340	324	360	294.09	247	341	1.401	0.487	3.489	0.000485015680214532	0.00454479540851602	0	0.0134	0.0103	0.0103	TRUE	NA
FBgn0037046	32	9	8	116	30	18	16	14	11	59	42	22	27.46	14	41	2.961	1.566	3.488	0.000485926348125229	0.00454855585823721	0.0607	0.0996	0.0902	0.0902	TRUE	NA
FBgn0265185	2972	1157	1323	3213	1758	1995	1497	1808	1885	1638	2459	2445	1955.45	1730	2181	1.242	0.312	3.485	0.0004917720476253	0.00459364475449156	0.0041	0.0059	0.0052	0.0052	TRUE	NA
FBgn0002567	63	23	26	118	53	63	32	36	37	60	74	77	52.71	35	70	2.001	1	3.483	0.000495734829539014	0.00462582239057826	0	0.054	0.0373	0.0373	TRUE	NA
FBgn0265003	5282	1422	1550	6421	2067	2048	2660	2222	2209	3274	2891	2510	2627.79	2364	2892	1.223	0.29	3.48	0.000501909830222634	0.00467855405416296	0.0027	0.0055	0.0046	0.0046	TRUE	NA
FBgn0011692	3378	1165	1231	3966	1566	1741	1701	1821	1754	2022	2190	2134	1937.12	1759	2115	1.202	0.266	3.479	0.000503824764713168	0.00468661994675894	0	0.0059	0.0036	0.0036	TRUE	NA
FBgn0041588	1386	510	570	1699	725	811	698	797	812	866	1014	994	863.62	769	958	1.245	0.316	3.475	0.000511473611017345	0.00475281929904775	0	0.0076	0.0047	0.0047	TRUE	NA
FBgn0039788	18	2	8	69	20	19	9	3	11	35	28	23	18.34	8	29	3.644	1.865	3.468	0.00052415093663225	0.00485546458934232	0	0.1468	0.1215	0.1215	TRUE	NA
FBgn0030796	17571	5597	6278	19046	7903	8799	8850	8747	8945	9712	11053	10785	9682.16	8847	10517	1.186	0.246	3.465	0.000531071125590854	0.00491447165961277	0.0018	0.0048	0.0035	0.0035	TRUE	NA
FBgn0037757	2383	767	860	2646	1150	1279	1200	1199	1225	1349	1608	1568	1358.28	1208	1508	1.24	0.31	3.46	0.000540899099175351	0.00500023701411582	0.0022	0.0065	0.005	0.005	TRUE	NA
FBgn0053969	524	176	246	798	296	334	264	275	351	407	414	409	353.3	297	410	1.395	0.48	3.45	0.000560026005591934	0.00516102397310214	0.0078	0.0119	0.0109	0.0109	TRUE	NA
FBgn0003676	6953	2742	3298	8498	3720	4347	3502	4285	4699	4333	5203	5328	4558.49	4162	4955	1.194	0.256	3.45	0.000561225950581797	0.00516675024607778	0.0015	0.0051	0.0037	0.0037	TRUE	NA
FBgn0022213	5848	1764	1755	7585	2285	2430	2945	2757	2501	3868	3196	2978	3040.85	2734	3347	1.221	0.288	3.445	0.000572034789445297	0.00526083488130432	0.0034	0.0054	0.0047	0.0047	TRUE	NA
FBgn0002891	1812	630	602	2229	834	933	913	985	858	1137	1166	1144	1033.61	919	1149	1.251	0.323	3.439	0.000584012720422923	0.00536546665985257	0.0013	0.0071	0.0053	0.0053	TRUE	NA
FBgn0032422	45	22	20	86	59	50	23	34	28	44	83	61	45.53	28	63	2.144	1.1	3.429	0.000604779858927805	0.00552217192252076	0.0057	0.0618	0.0476	0.0476	TRUE	NA
FBgn0011754	1283	387	407	1550	520	706	646	605	580	790	727	865	702.33	610	794	1.299	0.378	3.419	0.00062767974004557	0.00570211605148214	0.0049	0.0082	0.0072	0.0072	TRUE	NA
FBgn0261555	161	49	47	247	94	97	81	77	67	126	131	119	100.16	75	125	1.664	0.734	3.416	0.000634717708832786	0.00576019221532193	0	0.0306	0.022	0.022	TRUE	NA
FBgn0004066	4980	1753	2141	6115	2430	2814	2508	2740	3051	3118	3399	3449	3044.1	2766	3322	1.203	0.267	3.415	0.000638508684810806	0.0057828423482358	0.0014	0.0054	0.004	0.004	TRUE	NA
FBgn0003053	208	84	80	357	121	148	105	131	114	182	169	181	147.12	117	177	1.545	0.628	3.413	0.000642651862561066	0.00581446923269536	0	0.0223	0.0169	0.0169	TRUE	NA
FBgn0039525	514	188	246	802	280	358	259	294	351	409	392	439	357.1	301	413	1.39	0.475	3.41	0.000650060214947171	0.00587554425048405	0.0085	0.0118	0.0109	0.0109	TRUE	NA
FBgn0284220	11042	3515	3602	13435	4627	4873	5561	5493	5132	6851	6471	5973	5913.75	5395	6432	1.192	0.253	3.407	0.000657224711471383	0.00592231753122043	0.0019	0.005	0.0038	0.0038	TRUE	NA
FBgn0037896	107	41	35	188	69	85	54	64	50	96	97	104	77.4	56	99	1.772	0.826	3.403	0.000666925789364812	0.00599763071402596	0	0.0383	0.0277	0.0277	TRUE	NA
FBgn0038953	1456	447	472	2082	639	630	733	699	673	1062	894	772	805.34	702	909	1.295	0.373	3.403	0.000666906057465785	0.00599763071402596	0.0064	0.0078	0.0073	0.0073	TRUE	NA
FBgn0051909	2	3	0	86	15	2	1	5	0	44	21	2	12.16	2	22	12.021	3.587	3.398	0.000678398760585783	0.00606416509712817	1.4783	0.2191	0.4352	0.4352	TRUE	NA
FBgn0036290	2154	604	813	2849	882	1151	1085	944	1158	1453	1234	1411	1214.07	1062	1366	1.286	0.363	3.388	0.000704646948119156	0.00628621103566839	0.0091	0.0067	0.0073	0.0073	TRUE	NA
FBgn0030638	1454	576	677	1810	810	935	732	900	965	923	1133	1146	966.51	866	1067	1.236	0.305	3.387	0.00070709955724	0.0062987374467287	0	0.0072	0.0047	0.0047	TRUE	NA
FBgn0250746	2572	956	1154	3007	1395	1563	1295	1494	1644	1533	1951	1916	1639	1478	1800	1.214	0.28	3.382	0.000720464601723262	0.00640811642767802	7e-04	0.0061	0.0043	0.0043	TRUE	NA
FBgn0034418	1775	644	668	2112	854	1012	894	1006	952	1077	1194	1240	1060.68	951	1170	1.229	0.298	3.381	0.00072125006204916	0.00640871945681492	0	0.007	0.0046	0.0046	TRUE	NA
FBgn0039759	9	4	10	42	17	32	5	6	14	21	24	39	18.24	8	28	3.581	1.84	3.379	0.00072798546264435	0.00646213735727042	0.064	0.1476	0.1295	0.1295	TRUE	NA
FBgn0039178	20	5	4	49	32	17	10	8	6	25	45	21	19.03	8	30	3.634	1.861	3.37	0.000750909021727834	0.00662610431228217	0.1245	0.1417	0.1374	0.1374	TRUE	NA
FBgn0026319	1074	374	385	1371	510	575	541	584	549	699	713	705	631.87	558	706	1.267	0.342	3.368	0.000757973187989681	0.00668183669175504	0	0.0087	0.0057	0.0057	TRUE	NA
FBgn0029861	1097	434	408	1330	575	693	553	678	581	678	804	849	690.66	604	777	1.282	0.358	3.361	0.000776272402864073	0.00681623653645642	0.0028	0.0083	0.0066	0.0066	TRUE	NA
FBgn0031872	838	297	310	1108	408	465	422	464	442	565	571	570	505.59	443	569	1.289	0.366	3.357	0.000787150244436195	0.0069049623603293	0	0.0097	0.0065	0.0065	TRUE	NA
FBgn0031814	1214	459	508	1438	671	738	611	717	724	733	938	905	771.49	684	859	1.249	0.32	3.353	0.000798563565940041	0.00699820671623608	0	0.0079	0.0052	0.0052	TRUE	NA
FBgn0004368	3225	1197	1199	3611	1605	1856	1624	1871	1708	1841	2245	2275	1927.42	1734	2120	1.216	0.282	3.353	0.000800318323955235	0.0070067084636473	0.0021	0.0059	0.0045	0.0045	TRUE	NA
FBgn0087041	327	97	136	521	167	198	165	152	194	266	234	243	208.67	170	248	1.464	0.55	3.351	0.000804865552949656	0.00703272934230962	0.0044	0.017	0.0141	0.0141	TRUE	NA
FBgn0034403	99	26	45	225	55	79	50	41	64	115	77	97	73.85	52	96	1.887	0.916	3.35	0.000809431962450343	0.00705881584441559	0.0301	0.0399	0.0377	0.0377	TRUE	NA
FBgn0053199	839	281	345	1268	387	491	423	439	492	647	541	602	523.83	451	597	1.332	0.414	3.345	0.000824239966657211	0.0071669551141664	0.0076	0.0095	0.0089	0.0089	TRUE	NA
FBgn0041627	936	298	330	1141	428	514	471	466	470	582	599	630	536.3	469	604	1.282	0.359	3.342	0.000832423527050622	0.0072240447974364	0	0.0094	0.0063	0.0063	TRUE	NA
FBgn0029915	501	180	258	811	295	345	252	281	368	414	413	423	358.38	300	417	1.405	0.491	3.341	0.000834560278758048	0.00723555659156249	0.0144	0.0118	0.0125	0.0125	TRUE	NA
FBgn0041182	3834	1419	1430	5168	1748	2016	1931	2218	2038	2635	2445	2471	2289.57	2062	2517	1.225	0.292	3.339	0.000839473796877658	0.00727109699914402	0.0035	0.0057	0.005	0.005	TRUE	NA
FBgn0001987	901	357	340	1180	454	565	454	558	484	602	635	693	570.9	499	643	1.294	0.372	3.337	0.000848196845101748	0.0073253363895151	0.0016	0.0091	0.0071	0.0071	TRUE	NA
FBgn0264816	161	44	60	245	88	115	81	69	85	125	123	141	104.05	78	130	1.64	0.714	3.331	0.00086532111460809	0.00745880072726858	0	0.0296	0.0223	0.0223	TRUE	NA
FBgn0039108	421	141	125	743	190	203	212	220	178	379	266	249	250.66	203	298	1.465	0.551	3.33	0.000868322513577458	0.0074774542393893	0.0156	0.0149	0.0151	0.0151	TRUE	NA
FBgn0011770	463	135	201	694	245	272	233	211	286	354	343	333	293.42	243	343	1.415	0.501	3.328	0.000874145200995921	0.00750588138932075	0.0105	0.0134	0.0126	0.0126	TRUE	NA
FBgn0265102	180	80	75	313	147	119	91	125	107	160	206	146	138.94	108	171	1.603	0.681	3.328	0.00087346238415456	0.00750588138932075	0.0186	0.0233	0.0221	0.0221	TRUE	NA
FBgn0037369	495	147	163	620	247	264	249	230	232	316	345	324	282.75	237	328	1.374	0.459	3.322	0.000894122324047899	0.00766267980206117	0	0.0138	0.0099	0.0099	TRUE	NA
FBgn0035932	42	5	17	86	39	36	21	8	24	44	55	44	32.62	18	48	2.596	1.376	3.319	0.000903684630983239	0.00773720398339437	0.0749	0.0845	0.0832	0.0832	TRUE	NA
FBgn0036702	5547	1997	2087	6289	2584	2999	2794	3121	2974	3207	3614	3676	3230.9	2963	3499	1.179	0.238	3.318	0.000907040316314892	0.0077584961922337	2e-04	0.0053	0.0034	0.0034	TRUE	NA
FBgn0015926	465	186	212	674	320	285	234	291	302	344	448	349	327.92	276	380	1.387	0.472	3.311	0.000930517047884412	0.0079516911364668	0.0084	0.0125	0.0113	0.0113	TRUE	NA
FBgn0031149	8012	2940	3305	9048	3933	4451	4035	4595	4709	4614	5501	5456	4818.26	4446	5190	1.166	0.221	3.31	0.000932666127533052	0.00796243644251449	0	0.0051	0.003	0.003	TRUE	NA
FBgn0030361	211	56	81	311	108	147	106	88	115	159	151	180	133.17	103	163	1.574	0.655	3.309	0.000936748193234608	0.00798964791364379	0.0042	0.0241	0.0199	0.0199	TRUE	NA
FBgn0035295	997	277	345	1220	438	496	502	433	492	622	613	608	544.88	476	614	1.288	0.365	3.308	0.000939547056663437	0.00799937438552444	0	0.0093	0.0068	0.0068	TRUE	NA
FBgn0026598	692	213	264	876	330	400	349	333	376	447	462	490	409.35	353	466	1.318	0.399	3.304	0.000952465861555023	0.00808509519361821	0	0.0109	0.0079	0.0079	TRUE	NA
FBgn0032253	513	202	203	775	306	289	258	316	289	395	428	354	340.12	288	392	1.377	0.461	3.299	0.000970804965848364	0.00820955335703209	0.0074	0.0122	0.0109	0.0109	TRUE	NA
